,UserID,movieID and rating
435,436,"[(7116, 4.6239779959751575), (6669, 4.5631604050363075), (5114, 4.554578845461487), (8132, 4.530658770638672), (116, 4.5295876277201), (3030, 4.527013148189957), (73290, 4.526456862332278), (3310, 4.524013273163782), (858, 4.519437074457916), (3038, 4.514005263094091)]"
436,437,"[(5114, 4.482662977141161), (116, 4.472930168831987), (73290, 4.471171200390311), (116897, 4.441626784298279), (3038, 4.424724737500112), (7116, 4.424096543687613), (8132, 4.423114734624754), (2924, 4.4060441765780896), (1939, 4.40571035074796), (7802, 4.385751232960784)]"
437,438,"[(116, 4.77148915508833), (73290, 4.7383588204138745), (1939, 4.735278273024702), (116897, 4.735128250714666), (3038, 4.715823816281516), (3030, 4.708352430800136), (7116, 4.708137686675551), (8132, 4.698385387013203), (5114, 4.6951108745734915), (858, 4.68354767984426)]"
438,439,"[(5114, 4.079604465051185), (116, 4.051623350304909), (73290, 4.044092153788272), (3038, 4.032569036607444), (1939, 4.024624646837938), (8132, 4.019789073775743), (2924, 4.012201105868449), (7116, 4.011004837209213), (116897, 4.001711859259892), (3030, 3.987562194509128)]"
439,440,"[(5114, 4.549532726065513), (7116, 4.503204343260045), (116, 4.502105883543556), (8132, 4.501389297777156), (73290, 4.496310400290621), (3038, 4.490303549559751), (2924, 4.482950916661465), (1939, 4.475286106565645), (116897, 4.473530124490253), (858, 4.465204026398674)]"
440,441,"[(116, 4.432477268861289), (1939, 4.38576397463024), (116897, 4.385390095519701), (7116, 4.380722708305457), (2924, 4.375650511736562), (5114, 4.374376201425348), (8132, 4.36103180540569), (73290, 4.354570616988359), (3038, 4.353274608294771), (3310, 4.343097887918551)]"
441,442,"[(5114, 4.902546028115615), (116, 4.891104772225767), (73290, 4.873939208572006), (1939, 4.871899850402568), (3038, 4.861425802234676), (116897, 4.846758965371953), (2924, 4.846015963090974), (8132, 4.843697043633915), (7116, 4.839562510123992), (3310, 4.820884181550853)]"
442,443,"[(1172, 5), (50, 5), (2318, 5), (858, 5), (913, 5), (2064, 5), (1221, 5), (7502, 5), (899, 5), (904, 5)]"
443,444,"[(73290, 4.449165997185015), (1948, 4.322366419182098), (106438, 4.316961813239629), (1939, 4.316896500432521), (116, 4.307397421040621), (116897, 4.303861482212513), (8132, 4.293244577013242), (7116, 4.289028218743111), (3038, 4.288995673634088), (178, 4.28856052172049)]"
444,445,"[(73290, 4.505144784169085), (1939, 4.479065784408112), (116, 4.445533853698631), (6669, 4.426778203952244), (8132, 4.4266737326900145), (2924, 4.41335655676317), (100556, 4.400522015619533), (7116, 4.381682054542488), (3310, 4.37994926334953), (858, 4.377156564793185)]"
445,446,"[(858, 5), (7502, 5), (926, 5), (3030, 5), (3462, 5), (116897, 5), (7116, 5), (905, 5), (3310, 5), (5114, 5)]"
446,447,"[(5114, 4.072570190914874), (73290, 4.039015752710234), (116, 4.037066213714417), (3038, 4.035364701308025), (1939, 4.031947869760905), (8132, 4.028074803666922), (3310, 4.002249167574396), (858, 4.0006585333453435), (116897, 4.000326233890417), (7116, 4.000319058696775)]"
447,448,"[(318, 5), (858, 5), (3030, 5), (116897, 5), (7116, 5), (3310, 5), (5114, 5), (3038, 5), (8132, 5), (1948, 5)]"
448,449,"[(73290, 5), (5114, 4.996357054135951), (116, 4.987316243730488), (1939, 4.961415629359904), (2924, 4.947692553632006), (7116, 4.945668613067861), (3038, 4.93953165156138), (3310, 4.9387951340039775), (8132, 4.938257883957221), (858, 4.933381737713319)]"
449,450,"[(5114, 4.729645835739177), (116897, 4.674460621033491), (7116, 4.670660555942201), (2924, 4.669897288728338), (1939, 4.650352829346916), (73290, 4.6433812218564805), (116, 4.642044804538897), (8132, 4.64129644334594), (3310, 4.635589754941704), (3038, 4.625450852562443)]"
450,451,"[(116, 4.408043318012395), (1939, 4.316235953664871), (7087, 4.306641732807601), (2924, 4.3044803109757135), (3310, 4.288995051851928), (7802, 4.287137098244287), (98491, 4.270291749535112), (5114, 4.259231123589526), (858, 4.2566779834201816), (8132, 4.251997574065697)]"
451,452,"[(5114, 4.063416276755951), (116, 4.060406462227651), (73290, 4.027192464309248), (116897, 4.027173509203457), (3038, 4.026854781642308), (7116, 4.018354331796704), (8132, 4.016325490358367), (1939, 4.011814370795807), (2924, 4.009921960628993), (6669, 3.9692826102328618)]"
452,453,"[(116, 4.74710680723605), (5114, 4.721292290390299), (1939, 4.716717199623708), (73290, 4.701689958616144), (2924, 4.696814569817586), (116897, 4.693727832467682), (8132, 4.691330746510972), (7116, 4.677416355910266), (3038, 4.6772133943472305), (858, 4.667918800043024)]"
453,454,"[(116, 4.799619052737442), (73290, 4.757303628702209), (2924, 4.741450548275108), (1939, 4.738972555899188), (5114, 4.737408212580208), (3030, 4.736544297057213), (116897, 4.734961194320225), (3038, 4.722618468955907), (8132, 4.717043070829967), (3310, 4.697052618967044)]"
454,455,"[(116, 4.478611146139593), (73290, 4.451996494264884), (7116, 4.448295416982172), (3038, 4.437713007443643), (1939, 4.436287308019621), (8132, 4.433062703322608), (116897, 4.429070033264918), (5114, 4.420021351373916), (3310, 4.419965380015904), (2924, 4.411783407539447)]"
455,456,"[(5114, 4.493599850789896), (116, 4.468366358527102), (73290, 4.457668368546037), (1939, 4.455038844968832), (116897, 4.453535250796842), (3038, 4.442863151631037), (8132, 4.43363914174674), (2924, 4.423935722634509), (7116, 4.417636702005749), (858, 4.4174565961850325)]"
456,457,"[(5114, 3.401365395498529), (3038, 3.3935481086918413), (1939, 3.393189140308688), (116, 3.3900579919386757), (73290, 3.387319703990273), (7116, 3.369271774216775), (116897, 3.3647868102392007), (8132, 3.347075340157549), (6669, 3.344991196489883), (2924, 3.3442681961739944)]"
457,458,"[(5114, 4.421918808703873), (116, 4.417014666454101), (73290, 4.405680848906455), (3038, 4.399452016771924), (1939, 4.393460100739261), (8132, 4.379366556506891), (7116, 4.372461831715071), (2924, 4.363870311985923), (116897, 4.360615295780452), (3310, 4.35654493043407)]"
458,459,"[(116, 4.857159558370625), (73290, 4.842578695229198), (5114, 4.819978441534835), (8132, 4.7933380101744945), (2924, 4.786857848765728), (1939, 4.777534295886527), (7116, 4.7594481910803434), (858, 4.758450526746512), (3038, 4.742889827045054), (3310, 4.739571710532396)]"
459,460,"[(5114, 4.493481979414009), (116, 4.489987797304949), (3038, 4.4668821246616135), (73290, 4.460759257201355), (1939, 4.456353735666683), (2924, 4.426201035974498), (116897, 4.419804743540714), (858, 4.41822532243859), (7116, 4.414984341124272), (8132, 4.411916320592854)]"
460,461,"[(116, 4.094442914488634), (5114, 4.086949819030871), (73290, 4.059761196082938), (116897, 4.05961372815397), (1939, 4.051270317448736), (3038, 4.0495433881558105), (2924, 4.039440557008536), (8132, 4.030766407264386), (7116, 4.019190005038391), (3310, 4.008428953946733)]"
461,462,"[(5114, 4.321562094496482), (116, 4.27283876156736), (1939, 4.264155736146312), (2924, 4.2605279993324565), (73290, 4.257733999178763), (8132, 4.256611466134624), (3038, 4.243200768743835), (116897, 4.228062432725572), (858, 4.221828133931441), (3310, 4.217054787835277)]"
462,463,"[(116, 4.194829109413464), (5114, 4.168848634459564), (73290, 4.160615179339288), (1939, 4.151354776874393), (3038, 4.14109903323498), (2924, 4.138590561760247), (8132, 4.133090470388039), (116897, 4.126601209048239), (7116, 4.120748615517993), (3310, 4.114632506596186)]"
463,464,"[(318, 5), (858, 5), (926, 5), (3030, 5), (26587, 5), (116897, 5), (7116, 5), (905, 5), (3310, 5), (5114, 5)]"
464,465,"[(73290, 4.79715485473817), (2924, 4.779523995219001), (116, 4.7514249848232355), (7116, 4.743067145893911), (1939, 4.710677291342975), (32898, 4.700618182934327), (52767, 4.698518511199787), (7802, 4.688369617108987), (3310, 4.683660046214783), (5114, 4.674806667225657)]"
465,466,"[(116, 4.546585936551986), (5114, 4.528548241629117), (73290, 4.522738852886313), (3038, 4.5044885458653985), (1939, 4.4925707027541115), (7116, 4.488444418373705), (8132, 4.476730097306359), (2924, 4.472159834707632), (116897, 4.471630906109535), (3030, 4.468182880762555)]"
466,467,"[(5114, 4.716784472563039), (2924, 4.688558247654981), (116, 4.674927423716584), (73290, 4.666562964069262), (1939, 4.662327761773577), (8132, 4.652081021961891), (7116, 4.64164822812812), (116897, 4.634985270998591), (3030, 4.621277107506279), (7802, 4.6147708844796345)]"
467,468,"[(5114, 3.9909352120596364), (116, 3.9890527340987747), (73290, 3.9673420764725447), (116897, 3.944612234948353), (3038, 3.944074607677288), (2924, 3.9374805978233582), (8132, 3.9362216833374766), (7116, 3.9301464856288857), (6669, 3.899541702492965), (1948, 3.8972287848552862)]"
468,469,"[(5114, 4.531099237582981), (3038, 4.517766556745578), (1939, 4.49473643943094), (73290, 4.4669897052224545), (116, 4.449013059780702), (3310, 4.440581360137176), (7116, 4.396218502082791), (858, 4.389664026027444), (1948, 4.377181465856074), (80, 4.373497949390006)]"
469,470,"[(3038, 4.1185146336096565), (116, 4.0674872413425645), (73290, 4.064208085867937), (116897, 4.061083042304659), (5114, 4.06078670138854), (7116, 4.053716687427827), (1939, 4.050002987390193), (8132, 4.038853319836316), (2924, 4.021559578513056), (3310, 4.014787516216385)]"
470,471,"[(116, 4.593440245470325), (5114, 4.584604207592707), (73290, 4.569757068189727), (1939, 4.5649945823137505), (116897, 4.550116732250668), (2924, 4.549272676415814), (8132, 4.542732968425136), (3038, 4.541689340430734), (7116, 4.537687824642713), (858, 4.528046161793119)]"
471,472,"[(116, 4.46663701993332), (73290, 4.427281461572614), (5114, 4.419580979668501), (1939, 4.41941997296284), (116897, 4.409371078179258), (3038, 4.408350458269456), (7116, 4.3981444260786065), (8132, 4.397621322575628), (3030, 4.385317692228255), (2924, 4.37860885322811)]"
472,473,"[(7116, 5), (5114, 5), (3038, 5), (8132, 5), (2924, 5), (116, 5), (73290, 5), (858, 4.991446619175653), (116897, 4.987344420734356), (1939, 4.986392402140269)]"
473,474,"[(73290, 4.502907189363372), (116, 4.4994381208952685), (116897, 4.485584684181447), (7116, 4.480549382881046), (5114, 4.47998297745288), (1939, 4.470439194222617), (3038, 4.458030460537691), (2924, 4.441058599744987), (8132, 4.439101330983482), (3310, 4.427063010241148)]"
474,475,"[(116, 4.089925622478445), (116897, 4.044499546043309), (8132, 4.033661358559744), (5114, 4.0310036389690005), (2924, 4.017637721065892), (3038, 4.011882737477307), (1939, 4.0037436065092535), (7116, 3.9927834790639656), (73290, 3.9900008204332713), (3310, 3.9847811101566397)]"
475,476,"[(116, 4.122191132925686), (5114, 4.121416259538237), (2924, 4.118202246823849), (3038, 4.081753431849509), (1939, 4.077058739532287), (858, 4.072699579737529), (73290, 4.068916805401945), (116897, 4.065491362274458), (8132, 4.0651359393572), (32898, 4.0599552942784145)]"
476,477,"[(3167, 4.249585977410898), (7116, 4.247551301676965), (6669, 4.209716146544988), (1948, 4.208255184808062), (116897, 4.205632561566604), (26587, 4.205278413500823), (116, 4.203511908065837), (7669, 4.193751258394102), (2924, 4.192560393734096), (73290, 4.184772187749399)]"
477,478,"[(5114, 4.844362506725857), (116, 4.821993391770687), (1939, 4.800062140191745), (73290, 4.796662449863667), (3038, 4.78687045238898), (8132, 4.78427274202137), (7116, 4.778223817026817), (3310, 4.76965607824032), (116897, 4.768460274941151), (858, 4.767170594007612)]"
478,479,"[(5114, 4.8065555191362055), (73290, 4.7644789332881015), (116, 4.761842136694065), (116897, 4.760689134483658), (1939, 4.745758077386781), (3038, 4.7402668778264925), (2924, 4.73747096613594), (8132, 4.728139625163404), (7116, 4.721783295382831), (858, 4.717994010905421)]"
479,480,"[(5114, 4.700808573155091), (116, 4.68816753342627), (73290, 4.660207882204071), (1939, 4.654779438311496), (2924, 4.652223432035526), (3038, 4.6492734093772174), (8132, 4.645956090396722), (7116, 4.643515031107272), (116897, 4.643068651070994), (3310, 4.61700405218987)]"
480,481,"[(5114, 4.706402910126047), (116, 4.698642420764006), (73290, 4.674329287436706), (3038, 4.667422425930029), (8132, 4.665274458375411), (2924, 4.658927340183678), (1939, 4.6527800404195006), (7116, 4.649842270806402), (6669, 4.626163718205325), (3030, 4.625533345434435)]"
481,482,"[(3038, 4.580125124750602), (116, 4.576457685421907), (5114, 4.57436076014476), (2924, 4.5555303120955735), (7116, 4.552033043849927), (858, 4.542063552738826), (8132, 4.539612323800396), (32898, 4.517901398059559), (1939, 4.511562388551511), (318, 4.511125271168031)]"
482,483,"[(2924, 4.23529651648018), (1939, 4.233657950808951), (73290, 4.229832030165455), (8132, 4.22809347386772), (3038, 4.213551547052796), (5114, 4.206513526705715), (6669, 4.194404126332103), (3310, 4.192303768858517), (7116, 4.18845299848965), (116, 4.186363911452072)]"
483,484,"[(5114, 4.830274176577742), (73290, 4.81545034395998), (8132, 4.8108253558382685), (116, 4.809642113955343), (7116, 4.804646750065993), (3030, 4.791419936140992), (3038, 4.78689579412168), (2924, 4.784239616433145), (858, 4.784005450936761), (1939, 4.782432820032036)]"
484,485,"[(73290, 4.371415828633857), (116, 4.363711845490854), (8132, 4.34641206422906), (3038, 4.332339687509537), (3310, 4.329050324282998), (5114, 4.323892984414941), (1939, 4.323258170707536), (3030, 4.323225639270593), (7116, 4.322519585987082), (858, 4.318351711416115)]"
485,486,"[(116, 4.241780889310201), (116897, 4.222129272683085), (5114, 4.214663977759332), (1939, 4.207322210215112), (73290, 4.2057537674487655), (2924, 4.202405690404984), (3038, 4.1835675418719624), (7116, 4.17527848352102), (858, 4.1737904995951025), (8132, 4.172975054740379)]"
486,487,"[(5114, 4.780401563920232), (3038, 4.75229497109816), (73290, 4.752055561802316), (116, 4.749769803552164), (8132, 4.736087452948603), (1939, 4.733229426244939), (2924, 4.723311691563582), (7116, 4.716636966428754), (116897, 4.713192431645218), (858, 4.710951472212602)]"
487,488,"[(116, 4.693570917939723), (73290, 4.688717918971674), (1939, 4.687006564015148), (5114, 4.6786660739813755), (2924, 4.666998097573308), (116897, 4.663310272860097), (3038, 4.6616742521896715), (8132, 4.657680229073616), (7116, 4.652915850829386), (3030, 4.639183736052764)]"
488,489,"[(1939, 4.63360091881674), (116, 4.623821959010554), (3038, 4.592105421379887), (7116, 4.586152055604584), (73290, 4.581957141666345), (2924, 4.571608146096228), (116897, 4.563913024477027), (26587, 4.552420853386788), (1948, 4.5504240477671045), (3310, 4.549301834521432)]"
489,490,"[(73290, 4.498596528054975), (5114, 4.498294468323395), (1939, 4.489349704306913), (3038, 4.486646390902698), (116897, 4.482226471427366), (3310, 4.4794368007700465), (7116, 4.4774828474697985), (6669, 4.454788831762534), (116, 4.444155558610139), (3030, 4.444043801707509)]"
490,491,"[(116, 4.392815168782942), (3038, 4.390816132612342), (1939, 4.380128446716697), (8132, 4.374160239236675), (5114, 4.357829049795656), (858, 4.353975667977284), (116897, 4.340091043213611), (2924, 4.338096060084506), (73290, 4.334878425333208), (32898, 4.332546541848201)]"
491,492,"[(7116, 4.378009634832394), (116, 4.3105253709812645), (2924, 4.284163291705575), (5114, 4.2802745713368555), (73290, 4.272256837919446), (116897, 4.2528342773760865), (52767, 4.248553363355608), (858, 4.244782458208518), (7802, 4.235097561766353), (8132, 4.220661273934812)]"
492,493,"[(116, 4.403718983816822), (5114, 4.383897462493691), (1939, 4.379582558590752), (3038, 4.36902385829234), (73290, 4.3581146954889425), (8132, 4.333607429637437), (1948, 4.317719372983679), (80, 4.311727132667776), (2924, 4.309599207426802), (3030, 4.3071620958218295)]"
493,494,"[(116, 4.533722284497546), (5114, 4.526661076615306), (73290, 4.506126995731126), (8132, 4.498440557199207), (3038, 4.496854220057934), (1939, 4.494523855813907), (2924, 4.48638808776081), (7116, 4.471007474072944), (116897, 4.460256838910276), (3310, 4.4455617890490755)]"
494,495,"[(116, 4.821577153154947), (73290, 4.817637554127287), (5114, 4.816039091340864), (1939, 4.793726540698042), (3038, 4.792700371297133), (8132, 4.7711292015172075), (7116, 4.768284218070993), (858, 4.759951973506337), (2924, 4.7568972193967785), (116897, 4.753900464290194)]"
495,496,"[(73290, 4.898542156179522), (5114, 4.898169971424377), (1939, 4.880429805777431), (116, 4.879038481234467), (3038, 4.873164993639398), (7116, 4.852505430763642), (3030, 4.852332724630247), (8132, 4.850441171518342), (116897, 4.8483153948767095), (3310, 4.848007059375786)]"
496,497,"[(5114, 4.4584479603417), (116, 4.451217719832157), (1939, 4.444069839019268), (73290, 4.438197784899964), (3038, 4.43445451022243), (2924, 4.431172763663182), (8132, 4.424566268272067), (7116, 4.412579474364654), (858, 4.3989181512715865), (3030, 4.3793308470759)]"
